TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20141211140084,85,4,34,2,0,4,-1,60,0,0,0
20141211140086,75,1,44,-1,0,2,-1,0,0,0,-1
20141211140131,85,3,33,-1,0,2,-1,60,0,0,-1
20141211140500,80,3,33,-1,0,4,-1,60,0,0,-1
20141211140500,80,3,34,-1,0,5,-1,60,0,0,-1
20141211140507,77,1,48,-1,0,5,-1,0,0,0,-1
20141211140507,75,1,47,-1,0,6,-1,0,0,0,-1
20141211140507,66,1,56,-1,0,7,-1,0,0,0,-1
20141211140507,67,1,56,-1,0,8,-1,0,0,0,-1
20141211140511,85,4,24,2,1,5,5,0,0,0,0
20141211140525,85,4,41,3,0,3,-1,60,0,0,0
20141211140528,76,4,35,9,0,2,-1,0,0,0,0
20141211140539,85,4,47,8,0,5,-1,60,0,0,0
20141211140555,85,4,33,5,0,3,-1,60,0,0,0
20141211140560,75,1,40,-1,0,3,-1,0,0,0,-1
20141211140562,85,4,44,2,0,3,-1,60,0,0,0
20141211140562,80,4,44,7,0,4,-1,60,0,0,0
20141211140568,70,4,33,1,0,5,-1,0,0,0,0
20141211140568,71,4,34,1,0,6,-1,0,0,0,0
20141211140574,78,4,33,8,0,2,-1,0,0,0,0
20141211140583,45,1,44,-1,0,5,-1,0,0,0,-1
20141211140600,80,3,43,-1,0,2,-1,60,0,0,-1
20141211140655,85,4,26,3,1,2,2,0,0,0,0
20141211140667,71,3,43,-1,0,3,-1,0,0,0,-1
20141211140697,85,3,33,-1,0,4,-1,60,0,0,-1
20141211140697,85,3,34,-1,0,5,-1,60,0,0,-1
20141211140697,85,3,43,-1,0,6,-1,60,0,0,-1
20141211140719,80,4,39,2,0,3,-1,0,0,0,0
20141211140719,80,4,40,2,0,4,-1,60,0,0,0
20141211140734,80,4,24,7,1,2,2,0,0,0,0
20141211140738,70,4,37,2,0,2,-1,0,0,0,0
20141211140753,58,4,33,2,0,6,-1,0,0,0,0
20141211140804,54,1,49,-1,0,3,-1,0,0,0,-1
20141211140822,85,2,47,-1,0,5,-1,60,0,0,-1
20141211140849,80,4,33,10,0,2,-1,0,0,0,0
20141211140859,72,4,33,16,0,6,-1,0,0,0,0
20141211140885,70,2,43,-1,0,6,-1,0,0,0,-1
20141211140885,70,2,43,-1,0,7,-1,0,0,0,-1
20141211140926,80,4,33,5,0,4,-1,60,0,0,0
20141211140926,78,4,39,3,0,5,-1,0,0,0,0
20141211140935,78,4,33,4,0,5,-1,0,0,0,0
20141211140939,85,4,33,3,0,2,-1,60,0,0,0
20141211140996,79,2,34,-1,0,3,-1,0,0,0,-1
20141211141001,80,4,47,4,0,2,-1,0,0,0,0
20141211141027,85,4,43,5,0,3,-1,60,0,0,0
20141211141124,70,3,49,-1,0,3,-1,0,0,0,-1
20141211141127,80,1,34,-1,0,5,-1,60,0,0,-1
20141211141141,75,4,33,3,0,4,-1,0,0,0,0
20141211141159,77,4,33,2,0,4,-1,0,0,0,0
20141211141178,70,4,44,3,0,5,-1,0,0,0,0
20141211141178,75,4,44,3,0,6,-1,0,0,0,0
20141211141218,85,4,33,5,0,2,-1,60,0,0,0
20141211141240,62,4,49,12,0,4,-1,0,0,0,0
20141211141246,78,3,33,-1,0,2,-1,0,0,0,-1
20141211141248,80,1,35,-1,0,2,-1,60,0,0,-1
20141211141297,80,4,33,25,0,3,-1,60,0,0,0
20141211141302,68,4,33,3,0,5,-1,0,0,0,0
20141211141302,68,2,34,-1,0,6,-1,0,0,0,-1
20141211141323,77,4,33,2,0,5,-1,0,0,0,0
20141211141323,80,4,34,2,0,6,-1,60,0,0,0
20141211141339,70,4,33,2,0,3,-1,0,0,0,0
20141211141362,44,1,20,-1,1,2,2,0,0,0,-1
20141211141368,67,4,33,4,0,5,-1,0,0,0,0
20141211141369,64,1,33,-1,0,5,-1,0,0,0,-1
20141211141369,64,4,34,1,0,6,-1,0,0,0,0
20141211141403,85,4,47,10,0,5,-1,60,0,0,0
20141211141403,85,4,47,10,0,6,-1,60,0,0,0
20141211141403,85,4,48,10,0,7,-1,60,0,0,0
20141211141417,85,1,44,-1,0,3,-1,60,0,0,-1
20141211141427,72,1,20,-1,1,2,2,0,0,0,-1
20141211141429,70,4,33,3,0,2,-1,0,0,0,0
20141211141429,73,4,34,5,0,3,-1,0,0,0,0
20141211141434,51,3,34,-1,0,4,-1,0,0,0,-1
20141211141434,76,2,48,-1,0,5,-1,0,0,0,-1
20141211141452,80,1,43,-1,0,3,-1,60,0,0,-1
20141211141464,80,4,20,2,1,2,2,0,0,0,0
20141211141499,85,4,33,15,0,5,-1,60,0,0,0
20141211141499,85,4,34,15,0,6,-1,60,0,0,0
20141211141520,76,2,33,-1,0,4,-1,0,0,0,-1
20141211141520,78,3,34,-1,0,5,-1,0,0,0,-1
20141211141520,77,2,39,-1,0,6,-1,0,0,0,-1
20141211141520,77,2,40,-1,0,7,-1,0,0,0,-1
20141211141529,80,2,33,-1,0,3,-1,0,0,0,-1
20141211141546,85,4,44,6,0,3,-1,60,0,0,0
20141211141546,76,3,41,-1,0,4,-1,0,0,0,-1
20141211141610,80,4,33,3,0,3,-1,60,0,0,0
20141211141610,80,4,34,4,0,4,-1,60,0,0,0
20141211141621,70,1,44,-1,0,5,-1,0,42,0,-1
20141211141622,67,4,24,3,1,2,2,0,0,0,0
20141211141622,71,4,24,11,1,3,3,0,0,0,0
20141211141624,85,4,33,7,0,2,-1,60,0,0,0
20141211141624,61,4,37,7,0,3,-1,0,0,0,0
20141211141634,85,4,33,5,0,3,-1,0,0,0,0
20141211141634,85,4,34,5,0,4,-1,60,0,0,0
20141211141647,80,4,20,10,1,2,2,0,0,0,0
20141211141666,80,1,47,-1,0,6,-1,60,0,0,-1
20141211141675,79,4,20,2,1,2,2,0,0,0,0
20141211141678,85,4,34,4,0,3,-1,60,0,0,0
20141211141678,67,2,37,-1,0,4,-1,0,0,0,-1
20141211141678,85,4,49,6,0,5,-1,60,0,0,0
20141211141689,85,4,44,3,0,4,-1,60,0,0,0
20141211141741,66,4,40,3,0,7,-1,0,0,0,0
20141211141761,80,3,44,-1,0,2,-1,60,0,0,-1
20141211141827,76,4,33,2,0,5,-1,0,0,0,0
20141211141831,79,1,40,-1,0,4,-1,0,0,0,-1
20141211141846,49,1,33,-1,0,5,-1,0,0,0,-1
20141211141849,69,4,39,3,0,6,-1,0,0,0,0
20141211141860,79,4,35,3,0,2,-1,0,0,0,0
20141211141896,78,1,43,-1,0,2,-1,0,0,0,-1
20141211141897,85,2,47,-1,0,4,-1,60,0,0,-1
20141211141934,67,1,33,-1,0,3,-1,0,0,0,-1
20141211141946,70,4,47,3,0,7,-1,0,0,0,0
20141211141946,69,2,26,-1,1,2,2,0,0,0,-1
20141211141946,69,2,26,-1,1,3,3,0,0,0,-1
20141211141956,85,4,39,2,0,3,-1,60,0,0,42
20141211141979,75,2,43,-1,0,2,-1,0,0,0,-1
20141211141991,85,2,33,-1,0,2,-1,60,0,0,-1
20141211142020,80,4,44,15,0,2,-1,60,0,0,0
20141211142075,77,2,20,-1,1,2,2,0,0,0,-1
20141211142094,85,4,44,5,0,3,-1,60,0,0,0
20141211142108,74,4,35,3,0,11,-1,0,0,0,0
20141211142108,80,4,44,4,0,12,-1,60,0,0,0
20141211142118,71,1,34,-1,0,3,-1,0,0,0,-1
20141211142150,77,4,33,6,0,2,-1,0,0,0,0
20141211142165,78,4,33,2,0,4,-1,0,0,0,0
20141211142186,79,4,24,8,1,2,2,0,0,0,0
20141211142198,78,3,34,-1,0,3,-1,0,0,0,-1
20141211142230,85,4,33,2,0,2,-1,60,0,0,0
20141211142258,70,4,41,2,0,5,-1,0,0,0,0
20141211142263,85,4,34,10,0,3,-1,60,0,0,0
20141211142265,85,4,33,3,0,3,-1,60,0,0,0
20141211142271,85,4,47,2,0,3,-1,60,0,0,0
20141211142315,78,4,33,3,0,3,-1,0,0,0,0
20141211142334,79,1,38,-1,0,2,-1,0,0,0,-1
20141211142378,80,4,33,4,0,3,-1,0,0,0,0
20141211142392,76,4,33,12,0,3,-1,0,0,0,0
20141211142417,71,4,33,2,0,6,-1,0,0,0,0
20141211142443,73,4,33,5,0,5,-1,0,0,0,0
20141211142443,80,4,34,10,0,6,-1,0,0,0,0
20141211142473,70,4,33,5,0,2,-1,0,0,0,0
20141211142473,85,4,34,10,0,3,-1,0,0,0,0
20141211142481,80,1,42,-1,0,3,-1,60,0,0,-1
20141211142486,80,4,20,3,1,2,2,0,0,0,0
20141211142498,85,4,33,2,0,3,-1,60,0,0,0
20141212140121,85,4,33,10,0,6,-1,60,0,0,0
20141212140123,62,4,24,4,1,2,2,0,0,0,0
20141212140123,58,4,24,4,1,3,3,0,0,0,0
20141212140507,80,4,56,5,0,2,-1,0,0,0,0
20141212140507,80,4,56,5,0,3,-1,60,0,0,0
20141212140628,85,4,43,10,0,2,-1,60,0,0,0
20141212140642,85,3,34,-1,0,2,-1,0,0,0,-1
20141212140648,85,3,43,-1,0,2,-1,60,0,0,-1
20141212140703,85,3,48,-1,0,2,-1,60,0,0,-1
20141212140715,80,3,47,-1,0,5,-1,60,0,0,-1
20141212140759,80,4,26,3,1,5,5,0,0,0,0
20141212140788,85,4,47,5,0,2,-1,60,0,0,0
20141212140788,85,4,48,5,0,3,-1,60,0,0,0
20141212140791,66,4,47,2,0,7,-1,0,42,0,42
20141212140837,63,1,43,-1,0,2,-1,0,0,0,-1
20141212140913,85,1,43,-1,0,2,-1,60,0,0,-1
20141212140915,80,4,25,2,1,2,2,0,0,0,0
20141212140934,85,1,43,-1,0,2,-1,60,0,0,-1
20141212141165,80,4,20,2,1,2,2,0,0,0,0
20141212141168,52,1,49,-1,0,2,-1,0,0,0,-1
20141212141168,63,1,43,-1,0,3,-1,0,0,0,-1
20141212141168,57,1,43,-1,0,4,-1,0,0,0,-1
20141212141168,80,1,42,-1,0,5,-1,60,0,0,-1
20141212141229,80,1,33,-1,0,3,-1,0,0,0,-1
20141212141359,72,4,34,8,0,4,-1,0,0,0,0
20141212141390,85,4,47,2,0,2,-1,60,0,0,0
20141212141434,80,1,39,-1,0,4,-1,60,0,0,-1
20141212141434,80,1,40,-1,0,5,-1,60,0,0,-1
20141212141491,66,1,37,-1,0,2,-1,0,0,0,-1
20141212141492,56,4,33,2,0,2,-1,0,0,0,0
20141212141492,61,4,34,2,0,3,-1,0,0,0,0
20141212141536,75,4,20,2,1,2,2,0,0,0,0
20141212141557,71,1,44,-1,0,2,-1,0,0,0,-1
20141212141571,85,4,34,4,0,3,-1,60,0,0,0
20141212141617,85,4,34,5,0,2,-1,60,0,0,0
20141212141645,80,1,43,-1,0,3,-1,60,0,0,-1
20141212141645,70,2,43,-1,0,4,-1,0,0,0,-1
20141212141645,64,1,43,-1,0,5,-1,0,0,0,-1
20141212141645,80,3,43,-1,0,6,-1,60,0,0,-1
20141212141645,80,1,43,-1,0,7,-1,60,0,0,-1
20141212141654,59,3,56,-1,0,3,-1,0,0,0,-1
20141212141654,59,4,56,3,0,4,-1,0,0,0,0
20141212141654,58,4,26,2,1,2,2,0,0,0,0
20141212141683,78,4,47,3,0,5,-1,0,0,0,0
20141212141687,85,4,43,2,0,3,-1,60,0,0,0
20141212141690,67,4,20,8,1,2,2,0,0,0,0
20141212141690,85,4,26,5,1,5,5,0,0,0,0
20141212141706,63,4,39,2,0,5,-1,0,0,0,0
20141212141864,68,4,43,2,0,2,-1,0,0,0,0
20141212141995,75,4,43,2,0,2,-1,0,0,0,0
20141212142053,80,3,43,-1,0,7,-1,60,0,0,-1
20141212142053,50,1,43,-1,0,8,-1,0,0,0,-1
20141212142053,58,1,43,-1,0,9,-1,0,0,0,-1
20141212142164,79,4,33,3,0,6,-1,0,0,0,0
20141212142164,79,4,34,3,0,7,-1,0,0,0,0
20141212142168,50,2,24,-1,1,2,2,0,0,0,-1
20141212142168,49,1,24,-1,1,3,3,0,0,0,-1
20141212142201,80,4,33,4,0,3,-1,60,0,0,0
20141212142201,85,4,34,4,0,4,-1,60,0,0,0
20141212142204,80,4,56,2,0,3,-1,60,0,0,0
20141212142204,85,3,56,-1,0,4,-1,60,0,0,-1
20141212142263,74,4,33,2,0,2,-1,0,0,0,0
20141212142400,78,4,20,7,1,2,2,0,0,0,0
20141212142441,65,4,20,3,1,2,2,0,0,0,0
